id,pos,gloss,persian_gloss,checked
74996,noun,a soft silvery white toxic metallic element used in steel alloys; it occurs in several complex minerals including carnotite and vanadinite,یک عنصر فلزی سمی سفید و نقره ای نرم که در آلیاژهای فولاد استفاده می شود.در چندین ماده معدنی پیچیده از جمله کارنوتیت و وانادینیت وجود دارد,1
74997,noun,a soft silvery metallic element; a rare earth of the lanthanide series; it occurs in gadolinite and monazite and xenotime,یک عنصر فلزی و نقره ای نرمیک زمین نادر از سری لانتانیدها ؛در گادولینیت و مونازیت و زنوتیم رخ می دهد,1
74998,noun,a silvery metallic element that is common in rare-earth minerals; used in magnesium and aluminum alloys,یک عنصر فلزی نقره ای که در مواد معدنی کمیاب خاکی رایج است.در آلیاژهای منیزیم و آلومینیوم استفاده می شود,1
75000,noun,a lustrous grey strong metallic element resembling titanium; it is used in nuclear reactors as a neutron absorber; it occurs in baddeleyite but is obtained chiefly from zircon,یک عنصر فلزی قوی خاکستری براق شبیه تیتانیوم.از آن در راکتورهای هسته ای به عنوان جاذب نوترون استفاده می شود.این در baddeleyite اتفاق می افتد اما بیشتر از زیرکون بدست می آید,1
75003,noun,a language used to describe the syntax of another language,زبانی که برای توصیف نحو زبان دیگری استفاده می شود,1
74999,noun,a bluish-white lustrous metallic element; brittle at ordinary temperatures but malleable when heated; used in a wide variety of alloys and in galvanizing iron; it occurs as zinc sulphide in zinc blende,یک عنصر فلزی براق و سفید مایل به آبی ؛در دمای معمولی شکننده است اما در صورت گرم شدن قابل انعطاف است.در طیف گسترده ای از آلیاژها و در آهن گالوانیزه استفاده می شود.به عنوان سولفید روی در مخلوط کننده روی رخ می دهد,1
75002,noun,any of the bivalent metals of group II of the periodic table (calcium or strontium or barium or magnesium or beryllium),هر یک از فلزات دو ظرفیتی گروه II جدول تناوبی (کلسیم یا استرانسیم یا باریم یا منیزیم یا بریلیم),1
75004,noun,a yarn made partly or entirely of metal,نخ ساخته شده از فلز یا به طور کامل,1
75001,noun,"any of the monovalent metals of group I of the periodic table (lithium or sodium or potassium or rubidium or cesium or francium); ""the hydroxides of the alkali metals are strongly alkaline""","هر یک از فلزات یک ظرفیتی گروه I جدول تناوبی (لیتیوم یا سدیم یا پتاسیم یا روبیدیوم یا سزیم یا فرانسیوم) ؛""هیدروکسیدهای فلزات قلیایی به شدت قلیایی هستند""",1
75006,adjective,"not containing or resembling or characteristic of a metal; ""nonmetallic elements""","حاوی یا شبیه یا مشخصه فلز نیست.""عناصر غیر فلزی""",1
75005,adjective,"of or being a nonmetallic element that has some of the properties of metal; ""arsenic is a metalloid element""","از عناصر غیر فلزی یا برخی فلزات است.""آرسنیک یک عنصر فلزی است""",1
75008,verb,"process (ores or other raw materials), as by reduction",فرآیند (سنگ معدن یا سایر مواد خام) ، مانند کاهش,1
75009,noun,"the metal parts of something; ""there were bullet holes in the metalwork""","قطعات فلزی چیزی؛""سوراخهای گلوله در فلزکاری وجود داشت""",1
75007,noun,the metallurgy of powdered metals; how to produce solid metal objects from powdered metal by compaction and sintering,متالورژی فلزات پودر شدهنحوه تولید اشیا metal فلزی جامد از فلز پودر شده توسط تراکم و پخت,1
75013,verb,transform into gold,تبدیل به طلا شود,1
75011,adjective,(of an insect) undergoing complete metamorphosis,(یک حشره) در معرض دگردیسی کامل قرار دارد,1
75014,noun,a complete change of physical form or substance especially as by magic or witchcraft,یک تغییر کامل در شکل فیزیکی یا ماده به ویژه توسط جادو یا جادوگری,1
75010,adjective,(of an insect with aquatic young) undergoing incomplete metamorphosis in which the young does not resemble the adult,(حشره ای با آبزیان جوان) که دچار مسخ ناقص است و در آن جوان به بزرگسال شباهت ندارد,1
75016,noun,a combination of two or more metaphors that together produce a ridiculous effect,ترکیبی از دو یا چند استعاره که در کنار هم یک اثر مضحک ایجاد می کنند,1
75018,adjective,"without material form or substance; ""metaphysical forces""","بدون فرم ماده یا ماده؛""نیروهای متافیزیکی""",1
75017,noun,a metaphor that exploits a similarity between experiences in different sense modalities,استعاره ای که از شباهت بین تجربیات به معنای متفاوت بهره می برد,1
75012,verb,"change completely the nature or appearance of; ""In Kafka's story, a person metamorphoses into a bug""; ""The treatment and diet transfigured her into a beautiful young woman""; ""Jesus was transfigured after his resurrection""","تغییر ماهیت یا شکل ظاهری""در داستان کافکا ، یک شخص مسخ می شود و به یک اشکال تبدیل می شود"" ؛""درمان و رژیم غذایی او را به یک زن جوان زیبا تبدیل کرد""؛""عیسی مسیح بعد از قیامت تغییر شکل داده شد""",1
75019,adjective,"highly abstract and overly theoretical; ""metaphysical reasoning""","بسیار انتزاعی و بیش از حد نظری ؛""استدلال متافیزیکی""",1
75015,noun,"a metaphor that has occurred so often that it has become a new meaning of the expression (e.g., `he is a snake' may once have been a metaphor but after years of use it has died and become a new sense of the word `snake')","استعاره ای که اغلب اتفاق افتاده است و به معنای جدیدی از عبارت تبدیل شده است (به عنوان مثال ، ""او یک مار است"" ممکن است یک بار استعاره باشد اما پس از سالها استفاده از آن مرد و به معنای جدیدی از کلمه ""مار"" تبدیل شد')",1
75020,noun,the metaphysical study of the nature of being and existence,مطالعه متافیزیکی ماهیت وجود و هستی,1
75023,noun,the spreading of a disease to another part of the body,شیوع بیماری به قسمت دیگری از بدن,1
